epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,191.439,1.24619,6.74233,1.3323,0.60033,0.49191,0.41068,0.22434,1.73561,9.72765,1.72354,0.000802,0.000802,0.000802
22,198.824,1.22751,6.18018,1.37254,0.61962,0.47695,0.44903,0.25089,1.74288,9.07289,1.70365,0.0007921,0.0007921,0.0007921
23,225.891,1.24266,6.4176,1.32886,0.57281,0.42894,0.37873,0.2033,1.82869,11.5263,1.74354,0.0007822,0.0007822,0.0007822
24,300.484,1.20107,6.14062,1.32444,0.69935,0.42889,0.42148,0.23859,1.65238,9.16805,1.63756,0.0007723,0.0007723,0.0007723
25,306.402,1.18758,6.34099,1.33369,0.5454,0.40558,0.39651,0.23344,1.65462,10.6991,1.68089,0.0007624,0.0007624,0.0007624
26,311.833,1.16767,6.22406,1.32875,0.57014,0.53563,0.44134,0.2405,1.71244,8.78783,1.64445,0.0007525,0.0007525,0.0007525
27,318.398,1.22794,6.3297,1.35876,0.52088,0.33341,0.38299,0.20324,1.7703,11.119,1.69205,0.0007426,0.0007426,0.0007426
28,325.109,1.21571,6.2357,1.34816,0.49718,0.49151,0.39479,0.20156,1.81776,10.0772,1.74232,0.0007327,0.0007327,0.0007327
29,331.742,1.17584,6.20548,1.30997,0.61334,0.44922,0.42121,0.20976,1.84852,9.68028,1.76567,0.0007228,0.0007228,0.0007228
30,338.434,1.15964,5.87123,1.30809,0.46906,0.63202,0.46036,0.24166,1.66083,8.7597,1.62655,0.0007129,0.0007129,0.0007129
31,345.352,1.16352,5.92083,1.3075,0.55445,0.46199,0.40998,0.19981,1.75837,12.7779,1.69699,0.000703,0.000703,0.000703
32,352.213,1.11669,5.68793,1.24818,0.50191,0.46521,0.48019,0.2342,1.7153,9.43918,1.68259,0.0006931,0.0006931,0.0006931
33,358.198,1.18047,5.9389,1.30293,0.45673,0.72949,0.49325,0.28907,1.66122,8.84149,1.62156,0.0006832,0.0006832,0.0006832
34,364.845,1.18414,6.06,1.32279,0.552,0.41736,0.39623,0.2007,1.79787,9.33029,1.71143,0.0006733,0.0006733,0.0006733
35,371.765,1.19991,6.07409,1.31089,0.56351,0.36202,0.46731,0.21744,1.77895,10.8389,1.6729,0.0006634,0.0006634,0.0006634
36,378.187,1.16458,6.04869,1.2753,0.47089,0.37618,0.35636,0.18802,1.79563,12.3287,1.71597,0.0006535,0.0006535,0.0006535
37,384.908,1.17715,5.78813,1.28975,0.73091,0.42828,0.44021,0.24663,1.75148,8.97742,1.67673,0.0006436,0.0006436,0.0006436
38,391.565,1.1771,5.88363,1.29758,0.52959,0.58095,0.51024,0.28496,1.66283,8.11226,1.56807,0.0006337,0.0006337,0.0006337
39,399.514,1.13871,5.7544,1.26349,0.5193,0.56106,0.43875,0.25674,1.63985,10.1439,1.59577,0.0006238,0.0006238,0.0006238
40,405.951,1.19825,6.01305,1.31733,0.68328,0.46719,0.47577,0.25167,1.70772,9.03885,1.66783,0.0006139,0.0006139,0.0006139
41,412.249,1.11041,5.98664,1.27218,0.66776,0.44964,0.45208,0.25877,1.64004,10.3279,1.61318,0.000604,0.000604,0.000604
42,418.728,1.15707,5.61518,1.32817,0.58286,0.5279,0.4477,0.23952,1.78982,9.50698,1.70885,0.0005941,0.0005941,0.0005941
43,425.024,1.13306,5.30551,1.27637,0.59107,0.43797,0.54648,0.29857,1.75209,9.83624,1.67042,0.0005842,0.0005842,0.0005842
44,431.787,1.12681,5.53843,1.25772,0.43979,0.63014,0.5,0.27508,1.64267,9.13696,1.58998,0.0005743,0.0005743,0.0005743
45,438.263,1.13824,5.39277,1.28173,0.4766,0.63241,0.48498,0.27061,1.72441,8.73798,1.58706,0.0005644,0.0005644,0.0005644
46,444.545,1.12245,5.49232,1.26725,0.41818,0.63983,0.50938,0.25842,1.88229,9.33528,1.69571,0.0005545,0.0005545,0.0005545
47,450.53,1.12966,5.32918,1.25515,0.52769,0.5647,0.4374,0.23067,1.72348,9.24567,1.6049,0.0005446,0.0005446,0.0005446
48,457.822,1.07344,5.56627,1.22445,0.55812,0.45601,0.40491,0.21941,1.71935,9.60195,1.58585,0.0005347,0.0005347,0.0005347
49,463.993,1.04355,4.72322,1.20891,0.28049,0.60172,0.3892,0.20758,1.8191,11.2064,1.67432,0.0005248,0.0005248,0.0005248
50,470.535,1.07744,5.13247,1.25112,0.74212,0.41769,0.40786,0.21351,1.6689,9.28256,1.59568,0.0005149,0.0005149,0.0005149
51,476.893,1.10053,5.24164,1.29547,0.66257,0.34406,0.45357,0.227,1.66434,9.38721,1.58773,0.000505,0.000505,0.000505
52,482.904,1.04854,5.1029,1.23833,0.74137,0.44094,0.5706,0.33078,1.71146,9.06562,1.60336,0.0004951,0.0004951,0.0004951
53,489.718,1.10042,5.02317,1.24482,0.68406,0.44775,0.53128,0.29495,1.75803,10.0678,1.67701,0.0004852,0.0004852,0.0004852
54,496.214,1.11508,5.2772,1.25698,0.62904,0.55121,0.46754,0.23188,1.91339,8.84912,1.81404,0.0004753,0.0004753,0.0004753
55,502.978,1.10338,5.41135,1.2483,0.58935,0.59822,0.58236,0.34161,1.64427,8.60044,1.57738,0.0004654,0.0004654,0.0004654
