epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,204.783,1.55255,8.90123,1.51978,0.49984,0.37155,0.34873,0.18806,1.84407,11.3768,1.76603,0.0008317,0.0008317,0.0008317
19,209.401,1.58684,8.73652,1.54442,0.57155,0.40883,0.32142,0.17424,1.90543,11.5298,1.85486,0.0008218,0.0008218,0.0008218
20,214.372,1.52454,8.5114,1.53901,0.52291,0.52093,0.35524,0.20355,1.66463,10.4133,1.74283,0.0008119,0.0008119,0.0008119
21,218.263,1.47501,8.81625,1.50922,0.58245,0.50309,0.39019,0.21871,1.70346,10.8354,1.71213,0.000802,0.000802,0.000802
22,222.501,1.45845,8.17708,1.47767,0.70621,0.42533,0.41653,0.21962,1.78866,9.70742,1.75687,0.0007921,0.0007921,0.0007921
23,227.565,1.46849,8.10679,1.50856,0.54221,0.47337,0.32184,0.17161,1.83459,11.2447,1.80322,0.0007822,0.0007822,0.0007822
24,231.759,1.43375,8.07834,1.49767,0.52703,0.52846,0.40413,0.23301,1.70157,10.8415,1.68248,0.0007723,0.0007723,0.0007723
25,236.964,1.45587,8.09969,1.45745,0.64479,0.35366,0.34455,0.17016,1.80921,11.1599,1.80038,0.0007624,0.0007624,0.0007624
26,241.461,1.42342,7.75315,1.47325,0.7069,0.40817,0.40116,0.20876,1.78658,9.75184,1.72345,0.0007525,0.0007525,0.0007525
27,245.7,1.41631,7.5693,1.44944,0.66985,0.3675,0.37884,0.2133,1.68217,9.23515,1.6636,0.0007426,0.0007426,0.0007426
28,249.959,1.37168,7.95779,1.42878,0.55947,0.38251,0.31364,0.16552,1.71974,11.0863,1.70041,0.0007327,0.0007327,0.0007327
29,254.1,1.41336,7.60402,1.4503,0.64762,0.4653,0.39517,0.21642,1.70675,9.70927,1.66072,0.0007228,0.0007228,0.0007228
30,259.257,1.40876,7.83568,1.4449,0.4923,0.45711,0.42216,0.2553,1.63687,10.7136,1.62105,0.0007129,0.0007129,0.0007129
31,264.864,1.32682,7.26108,1.4208,0.54039,0.50931,0.41078,0.21996,1.77207,10.138,1.74894,0.000703,0.000703,0.000703
32,279.704,1.39339,7.4179,1.43013,0.66188,0.46345,0.43395,0.22328,1.76418,9.4128,1.75058,0.0006931,0.0006931,0.0006931
33,287.813,1.38251,7.15326,1.42218,0.67448,0.29055,0.40346,0.22601,1.74282,10.3138,1.74395,0.0006832,0.0006832,0.0006832
34,298.749,1.35286,7.11082,1.40964,0.66675,0.39968,0.39235,0.20089,1.70096,9.33609,1.68524,0.0006733,0.0006733,0.0006733
35,311.118,1.33129,7.05818,1.41908,0.59147,0.45611,0.44252,0.25118,1.65525,9.1239,1.67607,0.0006634,0.0006634,0.0006634
36,324.322,1.3465,7.20208,1.40735,0.6576,0.35006,0.37512,0.19322,1.74551,10.0008,1.70485,0.0006535,0.0006535,0.0006535
37,339.436,1.32353,7.14304,1.39995,0.73145,0.38084,0.41877,0.22959,1.75062,9.04649,1.71028,0.0006436,0.0006436,0.0006436
38,353.23,1.30987,6.58425,1.36762,0.59345,0.47331,0.45328,0.22643,1.85389,8.77017,1.80542,0.0006337,0.0006337,0.0006337
39,365.232,1.30627,6.79586,1.3784,0.57557,0.54123,0.53193,0.28528,1.7458,9.14342,1.73447,0.0006238,0.0006238,0.0006238
40,376.26,1.28883,6.77195,1.37727,0.58032,0.44074,0.44534,0.26188,1.61941,9.04242,1.6329,0.0006139,0.0006139,0.0006139
41,387.813,1.37414,6.99089,1.43461,0.66871,0.44216,0.49525,0.28161,1.65785,8.71775,1.68845,0.000604,0.000604,0.000604
42,400.783,1.262,6.8011,1.38432,0.5361,0.42249,0.40435,0.22877,1.67726,9.71833,1.66685,0.0005941,0.0005941,0.0005941
43,413.222,1.2657,6.70228,1.34156,0.70798,0.44816,0.48156,0.27584,1.70417,8.9398,1.71558,0.0005842,0.0005842,0.0005842
44,427.477,1.30985,6.79716,1.38397,0.57276,0.60108,0.43451,0.22767,1.68583,9.3069,1.6691,0.0005743,0.0005743,0.0005743
45,441.229,1.24218,6.33254,1.35822,0.67551,0.40256,0.39587,0.22026,1.68134,8.82531,1.66319,0.0005644,0.0005644,0.0005644
46,454.516,1.25693,6.62758,1.34806,0.7118,0.40932,0.39533,0.20279,1.82754,9.33933,1.80436,0.0005545,0.0005545,0.0005545
47,463.822,1.27113,6.3224,1.33654,0.50902,0.43359,0.40974,0.21884,1.70348,9.46049,1.67342,0.0005446,0.0005446,0.0005446
48,471.13,1.22299,6.05898,1.33793,0.52174,0.50247,0.5126,0.30325,1.65232,8.86815,1.6659,0.0005347,0.0005347,0.0005347
49,478.511,1.18796,6.14356,1.3271,0.56506,0.4612,0.42065,0.2362,1.6924,8.72448,1.68244,0.0005248,0.0005248,0.0005248
50,485.817,1.28363,6.47201,1.35736,0.52838,0.47641,0.43393,0.22694,1.71667,9.18899,1.71571,0.0005149,0.0005149,0.0005149
51,492.917,1.24172,6.13702,1.34921,0.39708,0.63415,0.43306,0.25414,1.67458,8.73775,1.68174,0.000505,0.000505,0.000505
52,500.304,1.21118,6.33089,1.34045,0.69287,0.40421,0.40549,0.20864,1.87013,9.31171,1.80083,0.0004951,0.0004951,0.0004951
53,507.542,1.2244,6.1095,1.34321,0.53318,0.43143,0.40049,0.21508,1.70035,8.62946,1.68241,0.0004852,0.0004852,0.0004852
54,514.916,1.2608,6.26936,1.35379,0.68994,0.32929,0.369,0.19352,1.78625,9.28361,1.74192,0.0004753,0.0004753,0.0004753
55,522.247,1.14211,5.75879,1.29117,0.57089,0.50369,0.4025,0.21001,1.76833,9.16374,1.7284,0.0004654,0.0004654,0.0004654
56,529.554,1.20712,6.35755,1.32916,0.57771,0.43624,0.43805,0.24079,1.70057,8.68753,1.6482,0.0004555,0.0004555,0.0004555
57,536.774,1.16723,6.18311,1.28847,0.6098,0.47734,0.46254,0.27096,1.60259,9.03474,1.59482,0.0004456,0.0004456,0.0004456
58,544.059,1.17278,6.02705,1.29478,0.54385,0.54897,0.45334,0.25718,1.6327,8.05989,1.59302,0.0004357,0.0004357,0.0004357
59,551.42,1.13443,5.70855,1.26425,0.61934,0.48507,0.42109,0.23168,1.70715,9.2634,1.69058,0.0004258,0.0004258,0.0004258
60,559.02,1.1802,5.63224,1.28979,0.70448,0.46705,0.56735,0.321,1.62104,8.06025,1.60194,0.0004159,0.0004159,0.0004159
61,566.437,1.10126,5.32213,1.25165,0.52994,0.5574,0.48892,0.27129,1.66771,8.16995,1.64991,0.000406,0.000406,0.000406
