epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,98.7601,1.39898,4.85162,1.45393,0.6797,0.68637,0.70942,0.35901,1.77156,4.9936,1.73078,0.0005644,0.0005644,0.0005644
24,102.957,1.34196,4.77206,1.4323,0.70619,0.68768,0.7383,0.4294,1.56179,5.12813,1.57634,0.0005446,0.0005446,0.0005446
25,107.247,1.33553,4.52301,1.38721,0.84878,0.71222,0.7901,0.44653,1.57957,4.56201,1.60719,0.0005248,0.0005248,0.0005248
26,111.545,1.3148,4.40994,1.38792,0.70819,0.66055,0.69761,0.37409,1.71991,5.08775,1.70094,0.000505,0.000505,0.000505
27,115.759,1.26862,4.2073,1.3582,0.6012,0.73265,0.71258,0.37215,1.83085,5.09127,1.77853,0.0004852,0.0004852,0.0004852
28,119.983,1.2838,4.25263,1.38962,0.70876,0.69346,0.7251,0.40675,1.74532,4.90798,1.72554,0.0004654,0.0004654,0.0004654
29,124.2,1.33092,4.25541,1.39967,0.70128,0.79793,0.7623,0.44267,1.61466,4.46242,1.6091,0.0004456,0.0004456,0.0004456
30,128.568,1.3235,4.34857,1.38181,0.68977,0.75356,0.78019,0.45651,1.61732,4.14669,1.63493,0.0004258,0.0004258,0.0004258
31,132.917,1.23265,4.16343,1.32961,0.81684,0.67651,0.78684,0.43859,1.65752,4.3479,1.61857,0.000406,0.000406,0.000406
32,137.415,1.19334,3.76107,1.30671,0.77287,0.83337,0.83673,0.47136,1.65816,3.84638,1.61717,0.0003862,0.0003862,0.0003862
33,141.945,1.21397,3.82373,1.31769,0.86293,0.75186,0.8712,0.48677,1.55858,3.89216,1.55697,0.0003664,0.0003664,0.0003664
34,146.236,1.17787,3.85101,1.28164,0.72145,0.83529,0.82028,0.45266,1.63903,3.92677,1.61943,0.0003466,0.0003466,0.0003466
35,150.419,1.2253,3.90497,1.34727,0.78756,0.75904,0.81754,0.4546,1.61875,3.9987,1.64786,0.0003268,0.0003268,0.0003268
36,154.711,1.19425,3.74363,1.30541,0.83583,0.84532,0.85369,0.48488,1.59098,3.666,1.56262,0.000307,0.000307,0.000307
37,159.067,1.1728,3.58922,1.29482,0.86236,0.75073,0.83289,0.48591,1.60321,3.67468,1.59521,0.0002872,0.0002872,0.0002872
38,163.335,1.15792,3.4499,1.26525,0.78714,0.81424,0.85694,0.47803,1.70521,3.91578,1.6612,0.0002674,0.0002674,0.0002674
39,167.546,1.18052,3.60795,1.31787,0.87073,0.74114,0.86489,0.47367,1.6992,3.85827,1.65748,0.0002476,0.0002476,0.0002476
40,171.749,1.14326,3.49533,1.25755,0.82611,0.82012,0.85635,0.55286,1.44837,3.52089,1.50378,0.0002278,0.0002278,0.0002278
41,176.171,1.46109,4.04062,1.51311,0.78053,0.7704,0.8555,0.48029,1.65271,3.83555,1.63271,0.000208,0.000208,0.000208
42,180.45,1.41396,4.0133,1.48099,0.82275,0.79165,0.83741,0.52475,1.52358,3.50258,1.55311,0.0001882,0.0001882,0.0001882
43,184.813,1.36611,3.7939,1.47321,0.79471,0.81827,0.85941,0.50861,1.55622,3.5379,1.53744,0.0001684,0.0001684,0.0001684
44,189.026,1.36438,3.40095,1.42629,0.89555,0.78614,0.89303,0.56267,1.48875,3.24227,1.47644,0.0001486,0.0001486,0.0001486
45,193.31,1.32639,3.20277,1.43873,0.92401,0.73213,0.88177,0.53621,1.57351,3.47011,1.51742,0.0001288,0.0001288,0.0001288
46,197.554,1.31476,3.20718,1.39693,0.89196,0.7056,0.85168,0.51488,1.51533,3.572,1.50186,0.000109,0.000109,0.000109
47,201.775,1.29342,3.22075,1.39249,0.88081,0.80585,0.89105,0.53908,1.5301,3.38131,1.49011,8.92e-05,8.92e-05,8.92e-05
48,205.995,1.28406,3.11443,1.3643,0.77786,0.81522,0.862,0.52317,1.5276,3.42402,1.49834,6.94e-05,6.94e-05,6.94e-05
49,210.296,1.24561,3.0265,1.35702,0.81584,0.77195,0.86891,0.53917,1.49462,3.33444,1.47195,4.96e-05,4.96e-05,4.96e-05
50,214.516,1.24587,2.93159,1.3635,0.87308,0.76916,0.89056,0.54802,1.50116,3.26854,1.46923,2.98e-05,2.98e-05,2.98e-05
