epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,323.339,1.75304,13.5042,1.72092,0.6143,0.44522,0.42344,0.23366,1.71288,10.3702,1.64844,0.0007822,0.0007822,0.0007822
24,336.16,1.70103,12.852,1.66495,0.59796,0.5473,0.44335,0.25231,1.66683,9.49818,1.61628,0.0007723,0.0007723,0.0007723
25,349.095,1.7452,12.5148,1.66493,0.72347,0.52403,0.47537,0.31059,1.49103,9.14904,1.54989,0.0007624,0.0007624,0.0007624
26,361.935,1.69301,12.3178,1.62394,0.41262,0.51813,0.45671,0.27184,1.5144,9.14224,1.52527,0.0007525,0.0007525,0.0007525
27,374.909,1.65625,11.881,1.60183,0.38876,0.48984,0.39668,0.22309,1.52449,9.57326,1.58223,0.0007426,0.0007426,0.0007426
28,390.233,1.66354,12.248,1.64947,0.64502,0.46481,0.45013,0.27002,1.57688,9.29718,1.53982,0.0007327,0.0007327,0.0007327
29,403.773,1.71698,11.6855,1.6503,0.62003,0.45238,0.45172,0.25588,1.67499,9.36432,1.58021,0.0007228,0.0007228,0.0007228
30,419.284,1.72112,12.5077,1.6557,0.62868,0.4924,0.44135,0.24528,1.62167,9.35574,1.58077,0.0007129,0.0007129,0.0007129
31,434.406,1.69905,11.9769,1.64902,0.62609,0.55808,0.50082,0.30911,1.48769,8.69192,1.5076,0.000703,0.000703,0.000703
32,448.93,1.69073,11.8739,1.65265,0.41174,0.48734,0.47655,0.2767,1.63911,9.23608,1.60428,0.0006931,0.0006931,0.0006931
33,462.768,1.62139,11.3843,1.59667,0.62497,0.55422,0.45777,0.26362,1.66995,9.01904,1.55653,0.0006832,0.0006832,0.0006832
34,476.779,1.65907,11.045,1.61683,0.69035,0.46945,0.47781,0.27863,1.63072,8.24518,1.56584,0.0006733,0.0006733,0.0006733
35,490.191,1.61728,11.4081,1.65146,0.55274,0.47633,0.55377,0.338,1.5233,8.4441,1.51159,0.0006634,0.0006634,0.0006634
36,503.513,1.65402,11.2655,1.59329,0.69627,0.52401,0.50727,0.30375,1.55277,8.91102,1.54282,0.0006535,0.0006535,0.0006535
37,516.723,1.60047,11.2498,1.59467,0.66184,0.52048,0.47858,0.28308,1.63423,8.62202,1.60506,0.0006436,0.0006436,0.0006436
38,530.226,1.57877,10.7446,1.52784,0.6809,0.49984,0.51051,0.30351,1.51307,8.02845,1.52054,0.0006337,0.0006337,0.0006337
39,543.296,1.61552,10.848,1.58196,0.66509,0.483,0.48159,0.27605,1.60131,8.95934,1.57915,0.0006238,0.0006238,0.0006238
40,557.271,1.66899,11.3027,1.62575,0.69324,0.47904,0.47884,0.2771,1.59952,8.44667,1.56287,0.0006139,0.0006139,0.0006139
41,573.011,1.66136,10.9003,1.60872,0.67813,0.48379,0.47953,0.29414,1.52098,8.35342,1.51184,0.000604,0.000604,0.000604
42,586.958,1.72331,11.5905,1.64588,0.62373,0.53743,0.51206,0.3132,1.52777,8.30879,1.53364,0.0005941,0.0005941,0.0005941
43,600.337,1.59646,10.6299,1.59039,0.57964,0.54877,0.47715,0.28868,1.55968,8.93987,1.53337,0.0005842,0.0005842,0.0005842
44,614.979,1.59556,11.0152,1.62953,0.72939,0.50535,0.52794,0.32882,1.48011,7.54325,1.49805,0.0005743,0.0005743,0.0005743
45,628.571,1.5298,10.0624,1.50771,0.67678,0.58081,0.57184,0.34338,1.57654,8.02898,1.54097,0.0005644,0.0005644,0.0005644
46,642.077,1.56873,9.98429,1.55584,0.56988,0.51727,0.52805,0.31737,1.55255,8.52219,1.54297,0.0005545,0.0005545,0.0005545
47,655.744,1.57417,10.0125,1.58072,0.5461,0.53121,0.46199,0.26,1.65932,9.05513,1.61972,0.0005446,0.0005446,0.0005446
48,669.337,1.56227,9.88167,1.50882,0.74544,0.39223,0.49313,0.30101,1.54187,8.22582,1.52299,0.0005347,0.0005347,0.0005347
49,682.731,1.57667,9.77871,1.54298,0.63503,0.61515,0.51171,0.30741,1.5906,7.90916,1.53287,0.0005248,0.0005248,0.0005248
50,698.191,1.62836,10.1271,1.57957,0.6126,0.44948,0.51335,0.31981,1.52684,7.92257,1.4864,0.0005149,0.0005149,0.0005149
51,712.903,1.57168,10.2038,1.55742,0.73478,0.45708,0.51576,0.31791,1.49184,8.30797,1.50086,0.000505,0.000505,0.000505
52,728.723,1.49346,9.69204,1.55348,0.72138,0.50882,0.56456,0.33597,1.58809,8.29454,1.54362,0.0004951,0.0004951,0.0004951
53,744.408,1.59193,9.93681,1.5685,0.57743,0.51988,0.58457,0.3558,1.56497,8.06028,1.54686,0.0004852,0.0004852,0.0004852
54,759.481,1.55228,9.60692,1.54342,0.72908,0.45572,0.48668,0.30951,1.46971,8.18964,1.46549,0.0004753,0.0004753,0.0004753
55,774.289,1.61365,10.514,1.58918,0.71067,0.4347,0.51213,0.31203,1.62429,8.15589,1.588,0.0004654,0.0004654,0.0004654
56,788.445,1.57155,9.49784,1.55469,0.58228,0.45217,0.56714,0.35274,1.5128,7.89592,1.48931,0.0004555,0.0004555,0.0004555
57,802.386,1.54838,9.58715,1.58313,0.57766,0.56642,0.57374,0.34518,1.55286,7.63728,1.53127,0.0004456,0.0004456,0.0004456
58,816.195,1.5575,9.2115,1.55736,0.82709,0.39245,0.59741,0.35048,1.61504,8.1557,1.59604,0.0004357,0.0004357,0.0004357
59,829.945,1.54245,9.82965,1.5787,0.61763,0.51812,0.58963,0.36481,1.51147,7.70609,1.5036,0.0004258,0.0004258,0.0004258
60,843.868,1.5534,9.35953,1.54456,0.71169,0.48402,0.56591,0.32939,1.57077,8.24375,1.54998,0.0004159,0.0004159,0.0004159
61,857.796,1.57048,9.91592,1.55989,0.7331,0.54108,0.50167,0.30721,1.52178,8.39052,1.53045,0.000406,0.000406,0.000406
62,872.286,1.51798,8.84547,1.52372,0.73918,0.52945,0.55287,0.34483,1.48199,7.64939,1.47682,0.0003961,0.0003961,0.0003961
63,885.908,1.51498,8.96125,1.50806,0.79039,0.42758,0.54078,0.32929,1.57101,7.66431,1.51446,0.0003862,0.0003862,0.0003862
64,899.147,1.48941,9.20833,1.53041,0.37827,0.66786,0.52125,0.32542,1.51018,8.69802,1.51228,0.0003763,0.0003763,0.0003763
65,914.626,1.50491,8.83889,1.5559,0.50515,0.73493,0.52329,0.31793,1.5506,7.79709,1.53288,0.0003664,0.0003664,0.0003664
66,929.08,1.56416,9.42473,1.58563,0.75965,0.42336,0.54669,0.33539,1.46225,7.63591,1.48323,0.0003565,0.0003565,0.0003565
67,945.283,1.49959,8.71482,1.54144,0.69137,0.44197,0.52889,0.31899,1.53992,8.10348,1.50665,0.0003466,0.0003466,0.0003466
68,961.063,1.48664,9.12002,1.5114,0.84099,0.39513,0.59781,0.37187,1.44496,7.90876,1.4611,0.0003367,0.0003367,0.0003367
69,976.087,1.46852,8.70811,1.52014,0.59954,0.58049,0.54774,0.32494,1.4645,8.51152,1.45911,0.0003268,0.0003268,0.0003268
70,990.467,1.47036,8.55459,1.46495,0.60534,0.70309,0.61638,0.36932,1.48677,7.32541,1.47355,0.0003169,0.0003169,0.0003169
71,1005.24,1.50891,8.90514,1.51994,0.78007,0.47496,0.56351,0.33406,1.53961,7.74648,1.51003,0.000307,0.000307,0.000307
72,1020.76,1.48176,8.46546,1.51067,0.83831,0.54953,0.62043,0.37517,1.49782,7.06101,1.49594,0.0002971,0.0002971,0.0002971
73,1037.53,1.48362,8.40936,1.44884,0.81851,0.52906,0.5981,0.38015,1.44957,7.26542,1.46372,0.0002872,0.0002872,0.0002872
74,1053.58,1.49752,8.10493,1.52947,0.58646,0.60446,0.6124,0.36107,1.63184,7.65155,1.56226,0.0002773,0.0002773,0.0002773
75,1069.37,1.48385,8.12219,1.46581,0.52912,0.51738,0.55751,0.35374,1.45976,7.5916,1.46953,0.0002674,0.0002674,0.0002674
76,1085.05,1.43938,8.02088,1.47542,0.78358,0.56575,0.57906,0.37965,1.4252,7.71117,1.43321,0.0002575,0.0002575,0.0002575
77,1101.63,1.52506,8.47938,1.57321,0.76429,0.56235,0.56743,0.36877,1.40838,7.87756,1.4444,0.0002476,0.0002476,0.0002476
78,1117.62,1.42581,8.11884,1.46531,0.74385,0.55664,0.56756,0.36125,1.47646,7.90992,1.4691,0.0002377,0.0002377,0.0002377
79,1133.31,1.47001,7.9534,1.50684,0.62577,0.51022,0.57603,0.3518,1.50796,7.86268,1.51182,0.0002278,0.0002278,0.0002278
80,1149.31,1.4687,8.00199,1.50716,0.59057,0.5581,0.57003,0.3439,1.57415,7.7204,1.54664,0.0002179,0.0002179,0.0002179
81,1165.53,1.4374,7.54549,1.46662,0.7877,0.51378,0.62347,0.41298,1.4014,7.44322,1.45121,0.000208,0.000208,0.000208
82,1181.17,1.44368,8.07463,1.48673,0.79498,0.45486,0.59068,0.39145,1.38211,7.30028,1.42755,0.0001981,0.0001981,0.0001981
83,1197.31,1.43493,7.77797,1.46702,0.76134,0.47773,0.5771,0.35069,1.52882,7.64777,1.49725,0.0001882,0.0001882,0.0001882
84,1214.66,1.46858,7.83664,1.4963,0.69677,0.59177,0.57777,0.38278,1.38383,7.41689,1.42058,0.0001783,0.0001783,0.0001783
85,1230.77,1.43924,8.26207,1.49035,0.8104,0.51094,0.60577,0.38517,1.45224,7.34337,1.45928,0.0001684,0.0001684,0.0001684
86,1247.12,1.4509,7.77576,1.4771,0.84285,0.4844,0.61604,0.39434,1.45332,7.28592,1.45608,0.0001585,0.0001585,0.0001585
87,1263.47,1.43027,7.62698,1.47852,0.78677,0.53306,0.61543,0.38271,1.50405,7.41612,1.49617,0.0001486,0.0001486,0.0001486
88,1279.2,1.39236,7.2152,1.43678,0.61082,0.53275,0.61788,0.38074,1.51977,7.45677,1.49702,0.0001387,0.0001387,0.0001387
89,1295.08,1.42104,7.62214,1.45283,0.75714,0.56454,0.62857,0.40258,1.45272,7.12154,1.45704,0.0001288,0.0001288,0.0001288
90,1310.71,1.47355,8.24651,1.50529,0.77755,0.50708,0.58915,0.36553,1.48465,7.33426,1.45992,0.0001189,0.0001189,0.0001189
91,1325.17,1.30107,5.74969,1.40428,0.7308,0.55324,0.62618,0.4114,1.42776,7.12711,1.44137,0.000109,0.000109,0.000109
92,1339.76,1.25569,5.58919,1.39389,0.59018,0.57333,0.59081,0.37139,1.50832,7.4982,1.48931,9.91e-05,9.91e-05,9.91e-05
93,1354.51,1.24454,5.38332,1.38333,0.64408,0.52833,0.59097,0.36345,1.51258,7.31055,1.49845,8.92e-05,8.92e-05,8.92e-05
94,1369.49,1.29334,5.35996,1.41195,0.78301,0.51236,0.59193,0.37553,1.46076,7.64239,1.47525,7.93e-05,7.93e-05,7.93e-05
95,1384.27,1.23829,5.35952,1.35329,0.60413,0.57876,0.5968,0.37733,1.48757,7.51305,1.49888,6.94e-05,6.94e-05,6.94e-05
96,1399.25,1.27003,5.29386,1.39319,0.83755,0.49976,0.60025,0.39127,1.48599,7.41254,1.48776,5.95e-05,5.95e-05,5.95e-05
97,1414.38,1.23139,5.18107,1.35445,0.81221,0.48518,0.6035,0.38432,1.47962,7.50125,1.48175,4.96e-05,4.96e-05,4.96e-05
98,1429.38,1.30601,5.18342,1.41156,0.76559,0.50058,0.59334,0.37839,1.51481,7.6101,1.49746,3.97e-05,3.97e-05,3.97e-05
99,1444.32,1.2446,5.21628,1.35959,0.76625,0.52475,0.61667,0.39145,1.51099,7.66594,1.50105,2.98e-05,2.98e-05,2.98e-05
100,1459.06,1.23728,5.20787,1.33351,0.77396,0.51635,0.59312,0.37879,1.50017,7.60688,1.49987,1.99e-05,1.99e-05,1.99e-05
